,Year,Manufacturer,Model,barrels08,charge240,city08U,cityCD,cityE,cityUF,co2,comb08U,combE,combinedCD,combinedUF,cylinders,feScore,fuelCost08,fuelType1,ghgScore,highway08U,highwayCD,highwayE,highwayUF,id,phevBlended,charge240b
2475,2015,Volkswagen,Beetle,10.50573529,0.0,30.0,0.0,0.0,0.0,302.0,33.0,0.0,0.0,0.0,4.0,8,1700.0,Diesel,7,39.0,0.0,0.0,0.0,35618,False,0.0
2476,2015,Volkswagen,Jetta,10.25896552,0.0,25.0,0.0,0.0,0.0,305.0,28.0,0.0,0.0,0.0,4.0,7,1850.0,Regular Gasoline,7,35.0,0.0,0.0,0.0,35620,False,0.0
2477,2015,Rolls-Royce,Wraith,19.834,0.0,12.0,0.0,0.0,0.0,577.0,15.0,0.0,0.0,0.0,12.0,3,4350.0,Premium Gasoline,3,21.0,0.0,0.0,0.0,35628,False,0.0
2478,2015,Honda,Civic,9.015454545,0.0,29.0,0.0,0.0,0.0,272.0,32.0,0.0,0.0,0.0,4.0,8,1600.0,Regular Gasoline,8,37.0,0.0,0.0,0.0,35668,False,0.0
2479,2015,Honda,Civic HF,8.750294118,0.0,30.0,0.0,0.0,0.0,259.0,34.0,0.0,0.0,0.0,4.0,8,1550.0,Regular Gasoline,8,39.0,0.0,0.0,0.0,35671,False,0.0
2480,2015,Infiniti,Q70 AWD,16.52833333,0.0,15.0,0.0,0.0,0.0,487.0,18.0,0.0,0.0,0.0,8.0,4,3650.0,Premium Gasoline,4,22.0,0.0,0.0,0.0,35713,False,0.0
2481,2015,Lexus,ES 350,12.39625,0.0,20.0,0.0,0.0,0.0,364.0,24.0,0.0,0.0,0.0,6.0,6,2200.0,Regular Gasoline,6,30.0,0.0,0.0,0.0,35717,False,0.0
2482,2015,Dodge,Challenger SRT8,18.594375,0.0,13.0,0.0,0.0,0.0,556.0,16.0,0.0,0.0,0.0,8.0,3,4100.0,Premium Gasoline,3,21.0,0.0,0.0,0.0,35733,False,0.0
2483,2015,Toyota,Camry,11.9004,0.0,21.0,0.0,0.0,0.0,361.0,24.0,0.0,0.0,0.0,6.0,6,2100.0,Regular Gasoline,6,30.0,0.0,0.0,0.0,35735,False,0.0
2484,2015,Toyota,Camry Hybrid LE,7.43775,0.0,41.0,0.0,0.0,0.0,220.0,40.0,0.0,0.0,0.0,4.0,9,1350.0,Regular Gasoline,9,38.0,0.0,0.0,0.0,35736,False,0.0
2485,2015,Infiniti,Q50 Hybrid,9.597096774,0.0,28.0,0.0,0.0,0.0,286.0,31.0,0.0,0.0,0.0,6.0,8,2100.0,Premium Gasoline,8,36.0,0.0,0.0,0.0,35768,False,0.0
2486,2015,Mitsubishi,Lancer Evolution,15.65842105,0.0,16.0,0.0,0.0,0.0,470.0,18.0,0.0,0.0,0.0,4.0,4,3450.0,Premium Gasoline,4,22.0,0.0,0.0,0.0,35774,False,0.0
2487,2015,Infiniti,Q50,12.93521739,0.0,19.0,0.0,0.0,0.0,389.0,22.0,0.0,0.0,0.0,6.0,5,2850.0,Premium Gasoline,5,28.0,0.0,0.0,0.0,35805,False,0.0
2488,2015,Infiniti,Q50a AWD,13.52318182,0.0,18.0,0.0,0.0,0.0,411.0,21.0,0.0,0.0,0.0,6.0,5,2950.0,Premium Gasoline,5,26.0,0.0,0.0,0.0,35806,False,0.0
2489,2015,Mercedes-Benz,E63 AMG 4matic,15.65842105,0.0,16.0,0.0,0.0,0.0,475.0,18.0,0.0,0.0,0.0,8.0,4,3450.0,Premium Gasoline,4,22.0,0.0,0.0,0.0,35869,False,0.0
2490,2015,Mercedes-Benz,E63 AMG S 4matic,16.52833333,0.0,15.0,0.0,0.0,0.0,498.0,17.0,0.0,0.0,0.0,8.0,4,3650.0,Premium Gasoline,4,21.0,0.0,0.0,0.0,35870,False,0.0
2491,2015,Mercedes-Benz,CLS550,14.8755,0.0,17.0,0.0,0.0,0.0,433.0,20.0,0.0,0.0,0.0,8.0,5,3250.0,Premium Gasoline,5,25.0,0.0,0.0,0.0,35887,False,0.0
2492,2015,Mercedes-Benz,CLS400 4matic,13.52318182,0.0,19.0,0.0,0.0,0.0,407.0,21.0,0.0,0.0,0.0,6.0,5,2950.0,Premium Gasoline,5,26.0,0.0,0.0,0.0,35898,False,0.0
2493,2015,Lexus,LS 460,15.65842105,0.0,16.0,0.0,0.0,0.0,460.0,19.0,0.0,0.0,0.0,8.0,4,3450.0,Premium Gasoline,4,24.0,0.0,0.0,0.0,35900,False,0.0
2494,2015,Lexus,LS 460 L AWD,16.52833333,0.0,15.0,0.0,0.0,0.0,486.0,18.0,0.0,0.0,0.0,8.0,4,3650.0,Premium Gasoline,4,22.0,0.0,0.0,0.0,35903,False,0.0
2495,2015,Scion,xB,12.39625,0.0,21.0,0.0,0.0,0.0,368.0,23.0,0.0,0.0,0.0,4.0,6,2200.0,Regular Gasoline,6,27.0,0.0,0.0,0.0,35910,False,0.0
2496,2015,Nissan,Murano FWD,12.39625,0.0,21.0,0.0,0.0,0.0,375.0,24.0,0.0,0.0,0.0,6.0,6,2200.0,Regular Gasoline,6,28.0,0.0,0.0,0.0,35945,False,0.0
2497,2015,Mercedes-Benz,S65 AMG Coupe,19.834,0.0,12.0,0.0,0.0,0.0,585.0,15.0,0.0,0.0,0.0,12.0,3,4350.0,Premium Gasoline,3,20.0,0.0,0.0,0.0,35957,False,0.0
2498,2015,Ford,Focus FWD,9.597096774,0.0,26.0,0.0,0.0,0.0,286.0,30.0,0.0,0.0,0.0,4.0,8,1700.0,Regular Gasoline,8,38.0,0.0,0.0,0.0,35962,False,0.0
2499,2015,Ford,Focus FWD,10.25896552,0.0,25.0,0.0,0.0,0.0,304.0,29.0,0.0,0.0,0.0,4.0,7,1850.0,Regular Gasoline,7,35.0,0.0,0.0,0.0,35964,False,0.0
2500,2016,Hyundai,Elantra GT,11.01888889,0.0,23.0,0.0,0.0,0.0,329.0,27.0,0.0,0.0,0.0,4.0,6,1950.0,Regular Gasoline,6,32.0,0.0,0.0,0.0,36022,False,0.0
2501,2016,Hyundai,Veloster,10.62535714,0.0,24.0,0.0,0.0,0.0,321.0,27.0,0.0,0.0,0.0,4.0,7,1900.0,Regular Gasoline,7,32.0,0.0,0.0,0.0,36054,False,0.0
2502,2016,BMW,M6 Gran Coupe,18.594375,0.0,13.0,0.0,0.0,0.0,553.0,16.0,0.0,0.0,0.0,8.0,3,4100.0,Premium Gasoline,3,20.0,0.0,0.0,0.0,36090,False,0.0
2503,2016,Audi,A6,10.62535714,0.0,24.0,0.0,0.0,0.0,315.0,27.0,0.0,0.0,0.0,4.0,7,2350.0,Premium Gasoline,7,33.0,0.0,0.0,0.0,36113,False,0.0
2504,2016,Mazda,2,8.750294118,0.0,30.0,0.0,0.0,0.0,257.0,34.0,0.0,0.0,0.0,4.0,8,1550.0,Regular Gasoline,8,40.0,0.0,0.0,0.0,36127,False,0.0
2505,2016,Mazda,2,8.264166667,0.0,32.0,0.0,0.0,0.0,245.0,36.0,0.0,0.0,0.0,4.0,8,1500.0,Regular Gasoline,8,41.0,0.0,0.0,0.0,36128,False,0.0
2506,2016,Subaru,WRX,14.16714286,0.0,18.0,0.0,0.0,0.0,420.0,20.0,0.0,0.0,0.0,4.0,5,3100.0,Premium Gasoline,5,24.0,0.0,0.0,0.0,36129,False,0.0
2507,2016,Audi,S7,14.16714286,0.0,17.0,0.0,0.0,0.0,427.0,20.0,0.0,0.0,0.0,8.0,5,3100.0,Premium Gasoline,5,26.0,0.0,0.0,0.0,36131,False,0.0
2508,2016,Ford,Fusion FWD,10.25896552,0.0,24.0,0.0,0.0,0.0,307.0,28.0,0.0,0.0,0.0,4.0,7,1850.0,Regular Gasoline,7,36.0,0.0,0.0,0.0,36155,False,0.0
2509,2016,Ford,Fusion FWD,11.44269231,0.0,22.0,0.0,0.0,0.0,341.0,26.0,0.0,0.0,0.0,4.0,6,2050.0,Regular Gasoline,6,32.0,0.0,0.0,0.0,36158,False,0.0
2510,2016,Lincoln,MKZ FWD,14.16714286,0.0,18.0,0.0,0.0,0.0,415.0,21.0,0.0,0.0,0.0,6.0,5,2550.0,Regular Gasoline,5,26.0,0.0,0.0,0.0,36164,False,0.0
2511,2016,Mazda,CX-3 4WD,10.25896552,0.0,26.0,0.0,0.0,0.0,308.0,28.0,0.0,0.0,0.0,4.0,7,1850.0,Regular Gasoline,7,31.0,0.0,0.0,0.0,36220,False,0.0
2512,2016,Volvo,S60 FWD,9.917,0.0,26.0,0.0,0.0,0.0,296.0,30.0,0.0,0.0,0.0,4.0,7,1750.0,Regular Gasoline,7,36.0,0.0,0.0,0.0,36224,False,0.0
2513,2016,Maserati,Ghibli V6 SQ4,15.65842105,0.0,15.0,0.0,0.0,0.0,475.0,18.0,0.0,0.0,0.0,6.0,4,3450.0,Premium Gasoline,4,23.0,0.0,0.0,0.0,36286,False,0.0
2514,2016,Maserati,Ghibli V6,15.65842105,0.0,16.0,0.0,0.0,0.0,460.0,19.0,0.0,0.0,0.0,6.0,4,3450.0,Premium Gasoline,4,23.0,0.0,0.0,0.0,36287,False,0.0
2515,2016,Nissan,Maxima,11.9004,0.0,21.0,0.0,0.0,0.0,363.0,24.0,0.0,0.0,0.0,6.0,6,2600.0,Premium Gasoline,6,30.0,0.0,0.0,0.0,36288,False,0.0
2516,2016,Volvo,S80 FWD,10.25896552,0.0,25.0,0.0,0.0,0.0,308.0,29.0,0.0,0.0,0.0,4.0,7,1850.0,Regular Gasoline,7,37.0,0.0,0.0,0.0,36289,False,0.0
2517,2016,Chevrolet,Cruze Limited,10.25896552,0.0,24.0,0.0,0.0,0.0,309.0,28.0,0.0,0.0,0.0,4.0,7,1850.0,Regular Gasoline,7,35.0,0.0,0.0,0.0,36364,False,0.0
2518,2016,Audi,A4 quattro,12.39625,0.0,21.0,0.0,0.0,0.0,364.0,24.0,0.0,0.0,0.0,4.0,6,2700.0,Premium Gasoline,6,29.0,0.0,0.0,0.0,36394,False,0.0
2519,2016,Audi,Q3,12.93521739,0.0,19.0,0.0,0.0,0.0,391.0,22.0,0.0,0.0,0.0,4.0,5,2850.0,Premium Gasoline,5,28.0,0.0,0.0,0.0,36399,False,0.0
2520,2016,Audi,allroad quattro,12.39625,0.0,21.0,0.0,0.0,0.0,376.0,23.0,0.0,0.0,0.0,4.0,5,2700.0,Premium Gasoline,5,27.0,0.0,0.0,0.0,36411,False,0.0
2521,2016,Buick,Verano,12.39625,0.0,20.0,0.0,0.0,0.0,374.0,23.0,0.0,0.0,0.0,4.0,5,2200.0,Regular Gasoline,5,29.0,0.0,0.0,0.0,36444,False,0.0
2522,2016,Chevrolet,Sonic RS,10.25896552,0.0,26.0,0.0,0.0,0.0,302.0,28.0,0.0,0.0,0.0,4.0,7,1850.0,Regular Gasoline,7,32.0,0.0,0.0,0.0,36448,False,0.0
2523,2016,Chevrolet,Sonic RS,10.62535714,0.0,24.0,0.0,0.0,0.0,321.0,27.0,0.0,0.0,0.0,4.0,7,1900.0,Regular Gasoline,7,32.0,0.0,0.0,0.0,36450,False,0.0
2524,2016,Chevrolet,Sonic,10.62535714,0.0,24.0,0.0,0.0,0.0,318.0,27.0,0.0,0.0,0.0,4.0,7,1900.0,Regular Gasoline,7,34.0,0.0,0.0,0.0,36451,False,0.0
2525,2016,Buick,LaCrosse,14.16714286,0.0,18.0,0.0,0.0,0.0,410.0,21.0,0.0,0.0,0.0,6.0,5,2550.0,Regular Gasoline,5,27.0,0.0,0.0,0.0,36458,False,0.0
2526,2016,Chevrolet,Cruze Limited,9.917,0.0,25.0,0.0,0.0,0.0,300.0,29.0,0.0,0.0,0.0,4.0,7,1750.0,Regular Gasoline,7,36.0,0.0,0.0,0.0,36465,False,0.0
2527,2016,Chevrolet,Sonic 5,9.917,0.0,26.0,0.0,0.0,0.0,295.0,30.0,0.0,0.0,0.0,4.0,7,1750.0,Regular Gasoline,7,35.0,0.0,0.0,0.0,36483,False,0.0
2528,2016,Mazda,3 4-Door,9.2971875,0.0,28.0,0.0,0.0,0.0,276.0,32.0,0.0,0.0,0.0,4.0,8,1650.0,Regular Gasoline,8,38.0,0.0,0.0,0.0,36524,False,0.0
2529,2016,Mercedes-Benz,CLS550,14.8755,0.0,17.0,0.0,0.0,0.0,433.0,20.0,0.0,0.0,0.0,8.0,5,3250.0,Premium Gasoline,5,25.0,0.0,0.0,0.0,36526,False,0.0
2530,2016,Mercedes-Benz,CLS400,12.39625,0.0,20.0,0.0,0.0,0.0,375.0,23.0,0.0,0.0,0.0,6.0,5,2700.0,Premium Gasoline,5,29.0,0.0,0.0,0.0,36528,False,0.0
2531,2016,Mercedes-Benz,CLS400 4matic,13.52318182,0.0,19.0,0.0,0.0,0.0,405.0,21.0,0.0,0.0,0.0,6.0,5,2950.0,Premium Gasoline,5,26.0,0.0,0.0,0.0,36529,False,0.0
2532,2016,Mazda,3 5-Door,9.2971875,0.0,28.0,0.0,0.0,0.0,275.0,32.0,0.0,0.0,0.0,4.0,8,1650.0,Regular Gasoline,8,38.0,0.0,0.0,0.0,36534,False,0.0
2533,2016,Mazda,3 5-Door,10.25896552,0.0,25.0,0.0,0.0,0.0,310.0,28.0,0.0,0.0,0.0,4.0,7,1850.0,Regular Gasoline,7,34.0,0.0,0.0,0.0,36536,False,0.0
2534,2016,Mazda,3 5-Door,9.2971875,0.0,28.0,0.0,0.0,0.0,281.0,31.0,0.0,0.0,0.0,4.0,8,1650.0,Regular Gasoline,8,37.0,0.0,0.0,0.0,36538,False,0.0
2535,2016,Mercedes-Benz,CLS550 4matic,14.8755,0.0,17.0,0.0,0.0,0.0,446.0,20.0,0.0,0.0,0.0,8.0,4,3250.0,Premium Gasoline,4,25.0,0.0,0.0,0.0,36565,False,0.0
2536,2016,Scion,tC,11.44269231,0.0,23.0,0.0,0.0,0.0,342.0,25.0,0.0,0.0,0.0,4.0,6,2050.0,Regular Gasoline,6,30.0,0.0,0.0,0.0,36571,False,0.0
2537,2016,Volkswagen,CC,11.9004,0.0,20.0,0.0,0.0,0.0,360.0,24.0,0.0,0.0,0.0,4.0,6,2600.0,Premium Gasoline,6,31.0,0.0,0.0,0.0,36578,False,0.0
2538,2016,Bentley,Continental GT,19.834,0.0,12.0,0.0,0.0,0.0,580.0,15.0,0.0,0.0,0.0,12.0,2,4350.0,Premium Gasoline,2,21.0,0.0,0.0,0.0,36648,False,0.0
2539,2016,BMW,328i,11.44269231,0.0,22.0,0.0,0.0,0.0,340.0,26.0,0.0,0.0,0.0,4.0,6,2500.0,Premium Gasoline,6,33.0,0.0,0.0,0.0,36649,False,0.0
2540,2016,BMW,428i xDrive Coupe,11.44269231,0.0,22.0,0.0,0.0,0.0,340.0,26.0,0.0,0.0,0.0,4.0,6,2500.0,Premium Gasoline,6,32.0,0.0,0.0,0.0,36654,False,0.0
2541,2016,BMW,428i xDrive Gran Coupe,11.44269231,0.0,22.0,0.0,0.0,0.0,340.0,26.0,0.0,0.0,0.0,4.0,6,2500.0,Premium Gasoline,6,32.0,0.0,0.0,0.0,36655,False,0.0
2542,2016,BMW,435i Gran Coupe,12.39625,0.0,20.0,0.0,0.0,0.0,372.0,23.0,0.0,0.0,0.0,6.0,5,2700.0,Premium Gasoline,5,30.0,0.0,0.0,0.0,36658,False,0.0
2543,2016,MINI,Cooper Paceman,10.25896552,0.0,26.0,0.0,0.0,0.0,311.0,28.0,0.0,0.0,0.0,4.0,7,2250.0,Premium Gasoline,7,31.0,0.0,0.0,0.0,36661,False,0.0
2544,2016,MINI,Cooper S Countryman,10.62535714,0.0,26.0,0.0,0.0,0.0,313.0,28.0,0.0,0.0,0.0,4.0,7,2350.0,Premium Gasoline,7,31.0,0.0,0.0,0.0,36663,False,0.0
2545,2016,MINI,Cooper S Countryman All4,11.01888889,0.0,24.0,0.0,0.0,0.0,327.0,27.0,0.0,0.0,0.0,4.0,6,2400.0,Premium Gasoline,6,30.0,0.0,0.0,0.0,36665,False,0.0
2546,2016,MINI,Cooper S Paceman,10.62535714,0.0,25.0,0.0,0.0,0.0,321.0,27.0,0.0,0.0,0.0,4.0,7,2350.0,Premium Gasoline,7,31.0,0.0,0.0,0.0,36666,False,0.0
2547,2016,MINI,Cooper S Paceman All4,11.44269231,0.0,23.0,0.0,0.0,0.0,343.0,25.0,0.0,0.0,0.0,4.0,6,2500.0,Premium Gasoline,6,29.0,0.0,0.0,0.0,36668,False,0.0
2548,2016,MINI,Cooper S Paceman All4,11.01888889,0.0,24.0,0.0,0.0,0.0,327.0,27.0,0.0,0.0,0.0,4.0,6,2400.0,Premium Gasoline,6,30.0,0.0,0.0,0.0,36669,False,0.0
2549,2016,MINI,JCW Countryman All4,11.44269231,0.0,23.0,0.0,0.0,0.0,343.0,25.0,0.0,0.0,0.0,4.0,6,2500.0,Premium Gasoline,6,29.0,0.0,0.0,0.0,36670,False,0.0
2550,2016,MINI,JCW Countryman All4,11.01888889,0.0,24.0,0.0,0.0,0.0,327.0,27.0,0.0,0.0,0.0,4.0,6,2400.0,Premium Gasoline,6,30.0,0.0,0.0,0.0,36671,False,0.0
2551,2016,MINI,JCW Paceman All4,11.44269231,0.0,23.0,0.0,0.0,0.0,343.0,25.0,0.0,0.0,0.0,4.0,6,2500.0,Premium Gasoline,6,29.0,0.0,0.0,0.0,36672,False,0.0
2552,2016,Volkswagen,Jetta,10.25896552,0.0,25.0,0.0,0.0,0.0,307.0,28.0,0.0,0.0,0.0,4.0,7,1850.0,Regular Gasoline,7,35.0,0.0,0.0,0.0,36674,False,0.0
2553,2016,Volkswagen,Beetle,11.44269231,0.0,23.0,0.0,0.0,0.0,343.0,25.0,0.0,0.0,0.0,4.0,6,2050.0,Regular Gasoline,6,30.0,0.0,0.0,0.0,36679,False,0.0
2554,2016,Mercedes-Benz,AMG S65 Coupe,19.834,0.0,12.0,0.0,0.0,0.0,585.0,15.0,0.0,0.0,0.0,12.0,2,4350.0,Premium Gasoline,2,20.0,0.0,0.0,0.0,36740,False,0.0
2555,2016,BMW,535d xDrive,11.9065,0.0,25.0,0.0,0.0,0.0,338.0,29.0,0.0,0.0,0.0,6.0,7,1950.0,Diesel,6,37.0,0.0,0.0,0.0,36744,False,0.0
2556,2016,BMW,328i,11.01888889,0.0,22.0,0.0,0.0,0.0,330.0,26.0,0.0,0.0,0.0,4.0,6,2400.0,Premium Gasoline,6,35.0,0.0,0.0,0.0,36792,False,0.0
2557,2016,BMW,428i Coupe,11.01888889,0.0,22.0,0.0,0.0,0.0,330.0,26.0,0.0,0.0,0.0,4.0,6,2400.0,Premium Gasoline,6,35.0,0.0,0.0,0.0,36794,False,0.0
2558,2016,Toyota,Camry Hybrid XLE/SE,7.628461538,0.0,39.0,0.0,0.0,0.0,229.0,38.0,0.0,0.0,0.0,4.0,9,1350.0,Regular Gasoline,9,37.0,0.0,0.0,0.0,36797,False,0.0
2559,2016,Toyota,Camry,11.9004,0.0,21.0,0.0,0.0,0.0,361.0,24.0,0.0,0.0,0.0,6.0,6,2100.0,Regular Gasoline,6,30.0,0.0,0.0,0.0,36798,False,0.0
2560,2016,Toyota,Corolla,9.917,0.0,27.0,0.0,0.0,0.0,291.0,30.0,0.0,0.0,0.0,4.0,7,1750.0,Regular Gasoline,7,35.0,0.0,0.0,0.0,36799,False,0.0
2561,2016,Toyota,Corolla,9.597096774,0.0,27.0,0.0,0.0,0.0,284.0,31.0,0.0,0.0,0.0,4.0,7,1700.0,Regular Gasoline,7,36.0,0.0,0.0,0.0,36802,False,0.0
2562,2016,Infiniti,QX50,14.8755,0.0,17.0,0.0,0.0,0.0,448.0,19.0,0.0,0.0,0.0,6.0,4,3250.0,Premium Gasoline,4,24.0,0.0,0.0,0.0,36805,False,0.0
2563,2016,Subaru,Impreza AWD,10.62535714,0.0,24.0,0.0,0.0,0.0,318.0,27.0,0.0,0.0,0.0,4.0,7,1900.0,Regular Gasoline,7,33.0,0.0,0.0,0.0,36819,False,0.0
2564,2016,Subaru,Impreza AWD,9.597096774,0.0,27.0,0.0,0.0,0.0,288.0,30.0,0.0,0.0,0.0,4.0,7,1700.0,Regular Gasoline,7,35.0,0.0,0.0,0.0,36820,False,0.0
2565,2016,Volkswagen,Jetta Hybrid,6.761590909,0.0,41.0,0.0,0.0,0.0,200.0,44.0,0.0,0.0,0.0,4.0,9,1500.0,Premium Gasoline,9,48.0,0.0,0.0,0.0,36821,False,0.0
2566,2015,Roush Performance,Stage 3 Mustang,18.594375,0.0,13.0,0.0,0.0,0.0,553.0,16.0,0.0,0.0,0.0,8.0,3,4100.0,Premium Gasoline,3,23.0,0.0,0.0,0.0,36835,False,0.0
2567,2016,BMW,340i xDrive,11.9004,0.0,21.0,0.0,0.0,0.0,350.0,25.0,0.0,0.0,0.0,6.0,6,2600.0,Premium Gasoline,6,31.0,0.0,0.0,0.0,36845,False,0.0
2568,2016,Honda,Accord,9.917,0.0,26.0,0.0,0.0,0.0,292.0,30.0,0.0,0.0,0.0,4.0,7,1750.0,Regular Gasoline,7,35.0,0.0,0.0,0.0,36851,False,0.0
2569,2016,Lexus,IS 200t,11.44269231,0.0,22.0,0.0,0.0,0.0,345.0,25.0,0.0,0.0,0.0,4.0,6,2500.0,Premium Gasoline,6,32.0,0.0,0.0,0.0,36891,False,0.0
2570,2016,Acura,TLX 2WD,10.62535714,0.0,24.0,0.0,0.0,0.0,321.0,28.0,0.0,0.0,0.0,4.0,7,2350.0,Premium Gasoline,7,35.0,0.0,0.0,0.0,36948,False,0.0
2571,2016,Acura,TLX 2WD,11.9004,0.0,21.0,0.0,0.0,0.0,358.0,25.0,0.0,0.0,0.0,6.0,6,2600.0,Premium Gasoline,6,34.0,0.0,0.0,0.0,36949,False,0.0
2572,2016,Dodge,Challenger SRT8,18.594375,0.0,12.0,0.0,0.0,0.0,568.0,15.0,0.0,0.0,0.0,8.0,3,4100.0,Premium Gasoline,3,20.0,0.0,0.0,0.0,36957,False,0.0
2573,2016,Dodge,Challenger SRT8,17.50058824,0.0,14.0,0.0,0.0,0.0,523.0,16.0,0.0,0.0,0.0,8.0,3,3850.0,Premium Gasoline,3,22.0,0.0,0.0,0.0,36959,False,0.0
2574,2016,Ferrari,FF,22.88538462,0.0,10.0,0.0,0.0,0.0,692.0,12.0,0.0,0.0,0.0,12.0,1,5050.0,Premium Gasoline,1,16.0,0.0,0.0,0.0,36960,False,0.0
2575,2016,Ferrari,FF,22.88538462,0.0,11.0,0.0,0.0,0.0,679.0,13.0,0.0,0.0,0.0,12.0,1,5050.0,Premium Gasoline,1,16.0,0.0,0.0,0.0,36961,False,0.0
2576,2016,Ford,Focus FWD FFV,9.597096774,0.0,26.0,0.0,0.0,0.0,285.0,30.0,0.0,0.0,0.0,4.0,7,1700.0,Regular Gasoline,7,38.0,0.0,0.0,0.0,36982,False,0.0
2577,2016,Ford,Focus FWD FFV,9.917,0.0,25.0,0.0,0.0,0.0,298.0,29.0,0.0,0.0,0.0,4.0,7,1750.0,Regular Gasoline,7,36.0,0.0,0.0,0.0,36983,False,0.0
2578,2016,Ford,Focus FWD,10.25896552,0.0,25.0,0.0,0.0,0.0,305.0,29.0,0.0,0.0,0.0,4.0,7,1850.0,Regular Gasoline,7,36.0,0.0,0.0,0.0,36987,False,0.0
2579,2016,Ford,Focus ST FWD,11.9004,0.0,22.0,0.0,0.0,0.0,352.0,25.0,0.0,0.0,0.0,4.0,6,2100.0,Regular Gasoline,6,30.0,0.0,0.0,0.0,36990,False,0.0
2580,2016,Nissan,Juke Nismo RS,11.01888889,0.0,25.0,0.0,0.0,0.0,329.0,27.0,0.0,0.0,0.0,4.0,6,2400.0,Premium Gasoline,6,30.0,0.0,0.0,0.0,37036,False,0.0
2581,2016,Nissan,Juke Nismo RS AWD,11.44269231,0.0,24.0,0.0,0.0,0.0,337.0,26.0,0.0,0.0,0.0,4.0,6,2500.0,Premium Gasoline,6,28.0,0.0,0.0,0.0,37037,False,0.0
2582,2016,Honda,Civic 4Dr,9.597096774,0.0,26.0,0.0,0.0,0.0,287.0,30.0,0.0,0.0,0.0,4.0,7,1700.0,Regular Gasoline,7,38.0,0.0,0.0,0.0,37076,False,0.0
2583,2016,Lexus,LS 460 AWD,16.52833333,0.0,15.0,0.0,0.0,0.0,486.0,18.0,0.0,0.0,0.0,8.0,4,3650.0,Premium Gasoline,4,22.0,0.0,0.0,0.0,37079,False,0.0
2584,2016,Lexus,LS 460 L AWD,16.52833333,0.0,15.0,0.0,0.0,0.0,486.0,18.0,0.0,0.0,0.0,8.0,4,3650.0,Premium Gasoline,4,22.0,0.0,0.0,0.0,37081,False,0.0
2585,2016,Lexus,LS 600h L,14.8755,0.0,18.0,0.0,0.0,0.0,431.0,20.0,0.0,0.0,0.0,8.0,4,3250.0,Premium Gasoline,4,23.0,0.0,0.0,0.0,37082,False,0.0
2586,2016,Mitsubishi,Lancer,10.62535714,0.0,24.0,0.0,0.0,0.0,322.0,27.0,0.0,0.0,0.0,4.0,7,1900.0,Regular Gasoline,7,32.0,0.0,0.0,0.0,37099,False,0.0
2587,2016,Infiniti,Q70,14.16714286,0.0,17.0,0.0,0.0,0.0,432.0,20.0,0.0,0.0,0.0,6.0,5,3100.0,Premium Gasoline,5,25.0,0.0,0.0,0.0,37116,False,0.0
2588,2016,Audi,A3 e-tron,5.244093852,2.0,33.0,0.0,42.0,0.0,158.0,34.0,40.0,0.0,0.0,4.0,9,1850.0,Premium Gasoline,10,36.0,0.0,39.0,0.0,37129,True,0.0
2589,2016,MINI,Cooper Clubman,10.62535714,0.0,24.0,0.0,0.0,0.0,317.0,27.0,0.0,0.0,0.0,3.0,7,2350.0,Premium Gasoline,7,33.0,0.0,0.0,0.0,37140,False,0.0
2590,2016,Lexus,GS 200t,11.44269231,0.0,22.0,0.0,0.0,0.0,345.0,25.0,0.0,0.0,0.0,4.0,6,2500.0,Premium Gasoline,6,32.0,0.0,0.0,0.0,37147,False,0.0
2591,2016,Lexus,GS 350,12.93521739,0.0,19.0,0.0,0.0,0.0,388.0,22.0,0.0,0.0,0.0,6.0,5,2850.0,Premium Gasoline,5,28.0,0.0,0.0,0.0,37149,False,0.0
2592,2016,Toyota,Prius,5.721346154,0.0,53.0,0.0,0.0,0.0,170.0,52.0,0.0,0.0,0.0,4.0,10,1000.0,Regular Gasoline,10,50.0,0.0,0.0,0.0,37163,False,0.0
2593,2016,Toyota,Prius Eco,5.312678571,0.0,57.0,0.0,0.0,0.0,158.0,55.0,0.0,0.0,0.0,4.0,10,950.0,Regular Gasoline,10,53.0,0.0,0.0,0.0,37164,False,0.0
2594,2016,Volvo,S60 AWD,11.9004,0.0,21.0,0.0,0.0,0.0,355.0,24.0,0.0,0.0,0.0,4.0,6,2600.0,Premium Gasoline,6,30.0,0.0,0.0,0.0,37193,False,0.0
2595,2016,Nissan,Sentra FE,9.015454545,0.0,30.0,0.0,0.0,0.0,268.0,33.0,0.0,0.0,0.0,4.0,8,1600.0,Regular Gasoline,8,38.0,0.0,0.0,0.0,37196,False,0.0
2596,2016,Nissan,Murano FWD,12.39625,0.0,21.0,0.0,0.0,0.0,375.0,24.0,0.0,0.0,0.0,6.0,5,2200.0,Regular Gasoline,5,28.0,0.0,0.0,0.0,37198,False,0.0
2597,2017,Hyundai,Elantra,9.2971875,0.0,28.0,0.0,0.0,0.0,282.0,31.0,0.0,0.0,0.0,4.0,7,1650.0,Regular Gasoline,7,36.0,0.0,0.0,0.0,37226,False,0.0
2598,2016,Infiniti,Q50 Hybrid,9.917,0.0,27.0,0.0,0.0,0.0,295.0,30.0,0.0,0.0,0.0,6.0,7,2200.0,Premium Gasoline,7,33.0,0.0,0.0,0.0,37250,False,0.0
